,Unnamed: 0.1,Unnamed: 0,user,rating,comment,product_id,similarity,sentiment,score
191,7904,7904,BabyEagle,5,"(Team Breakfast Member)  I can still taste this cereal in my mind. Nothing has ever tasted like it or probably will again... although with all the hoopla about corn syrup, maybe they should bring it back and market it as something with REAL sugar! I would buy it in a heartbeat. Loved those Post 10's & Treat Boxes... got all my favorites in there... but I liked the Krinkles best. Another thing about it was that it was actually dense (heavier) than other cereals. And I agree... it had a perfect, clear crunchy coating that tasted almost carmelized! :-)",314,0.4462089899529985,0.9852,0.7157044949764992
192,8025,8025,Joe31,3,"Not getting why everyone is gushing over it. It's OK. Very sweet. They don't use real chocolate but instead ""compound chocolate"" which means it has vegetable oil instead of cocoa butter.",1500,0.1381396771818726,0.2838,0.2109698385909363
193,8149,8149,DAT,5,"We loved Ruskets cereal in the 50's-60's. Outrageous with strawberries-the malt taste was great. I too would love to have them back. I thought Weetabix was a new version, but the malt flavor is less pronounced and they are less sweet. :-(",1205,0.1381396771818726,0.7452,0.4416698385909363
194,8381,8381,Doc11,3,Post Shredded Wheat is bland! The original Nabisco is the best! The new Post crunchy pecan is not nearly as good as the original.,320,0.4462089899529985,0.7893,0.6177544949764993
195,8407,8407,p.k.2.,5,I can't find Nabisco Shredded Wheat any more and miss it. Where can I find it? My Grandmother made fried Shredded Wheat biscuits for my Dad and he also made for us kids and I made for my kids. We love it this way too. I can't find the regular large biscuits at all and I don't care for Post Mini Wheats - too small and hard in texture not like Nabisco that was light and airy with cold milk and a little sweetener - great!! Thanks! - Pam,320,0.1381396771818726,0.778,0.4580698385909363
196,8525,8525,Cerealkila,5,"(Team Breakfast Member)  I agree. By far, this is the best cereal someone could taste. Recently, I bought a Kellogg' brand named ""SMORZ""... it's very similar to Smores Grahams, even in the flavor. The tiny marshmallows are practically the same style and size, and the crunchy crackers are puffy. Maybe it's been a long time since the last time I ate the General Mills version, but in my personal perspective, both have the same flavor. Try it and gimme your opinion.",332,0.4462089899529985,0.5187,0.4824544949764993
197,8781,8781,cokobadonk,5,(Team Breakfast Member)  It was the best-est! So sweet and fruity... I loved all the sugar and food coloring. Bring back the goodness!,334,0.1381396771818726,0.9072,0.5226698385909363
198,8809,8809,sublimesting,5,The closest I have found to this flavor is Berry Berry Kix. It's pretty spot on but not as sweet.,334,0.1381396771818726,-0.2778,-0.0698301614090637
199,8877,8877,smurflover,5,Oh sweet sweet Smurf Berries... 20 plus years and I still remember the distinct smell of opening a fresh box... I love you please PLEASE come back!,334,0.1381396771818726,0.9526,0.5453698385909362
200,9015,9015,AllAboutTaste,5,"Really wish they would make this again, I wasn't a fan of spiderman or cartoons but this cereal was delicious, it was like super-sweetened rice chex with marshmallows.",701,0.1381396771818726,0.8694,0.5037698385909363
201,9253,9253,kerrin,5,"(Team Breakfast Member)  I vaguely remember this cereal. I remember liking it, but was it sort of vanilla flavored? I also remember the sprinkles were kind of crunchy.",343,0.4462089899529985,0.2144,0.3303044949764993
202,9256,9256,tootie,0,Listen up sprinkle spangle fans General Mills has a new Cookie Crisp cereal out called Sprinkles Cookie Crisp it almost taste exactly like sprinkle spangles it's just not as sweet and has a few less sprinkles. It's not like the original but it's close enough if you are a true fan of Sprinkle Spangles -- sincerely tootie,343,0.1381396771818726,0.8639,0.5010198385909364
203,9359,9359,vinnie3,5,Please bring them back! Can't be sweeter than any other cereal... please - don't deny my guilty pleasure.,1206,0.1381396771818726,0.8992,0.5186698385909363
204,9486,9486,Warlocke,4,"(Team Breakfast Member)  This stuff looked like a standard corn puff type cereal, but the texture was soft and unlike any other cereal I've had since. The strawberry taste was strong, but not offensively so, and didn't have an obnoxiously artificial or chemical flavor at all. It says it's ""frosted"" but I don't remember it having a coating or being overly sweet, either. Unlike so many other cereals that get resurrected under a different name/licensed mascot, or copied by another manufacturer, I've never seen Strawberry Shortcake cereal make a reappearance of any kind. Too bad; it was a good one.",348,0.1381396771818726,0.9704,0.5542698385909364
205,9808,9808,catherine,0,"Man, this was my favorite cereal. I always wondered why they discontinued it and when they brought it back... toooo sweet and no golden grahams in it ewwwww! I really think that smores crunch from the 80s was better and healthier than this new smores. I wish they bring it back along with rocky road cereal. The new cocoa combos (vanilla and chocolate cocoa puffs) NUFFIN ON IT!",331,0.1381396771818726,0.8745,0.5063198385909363
206,9907,9907,Steve-Os,2,"I'm surprised the other reviewers liked this cereal so much. I tried it and I thought the dried apples tasted weird like they were sweetened with artificial sweetener. I'm usually an apple lover too, but this cereal didn't really do anything for me. I much prefer the standard strawberry Special K or the Blueberry. I think this cereal had a very artificial sweetener taste to it.",1587,0.1381396771818726,0.8271,0.48261983859093627
207,9919,9919,Fussy Eater,5,A tasty cereal that stays crunchy in milk even for a long time. Bought one box and can't find any more anywhere. Very disappointed that it isn't readily available and a limited edition at that.,1587,0.4462089899529985,-0.6764,-0.11509550502350074
208,9921,9921,Gram,5,My family and I loved this cereal. The cereal stayed crunchy even while in milk for a period of time. I really enjoyed this cereal and would like to get more but unable to find in a store again.,1587,0.4462089899529985,0.6701,0.5581544949764993
209,10148,10148,mammakitteh,5,"PLEASE! Bring back Strawberry Chex! It was the most delicious cereal I've ever had and I'm not even a big cereal lover! I think it tasted a lot better before it changed to whole grain. The original version was just pure rice, with the strawberry taste and it was very crispy crunchy. I know that my store couldn't keep it on the shelves. When they changed it to whole grain, people stopped buying it. What's wrong with having a rice-based cereal? Not everything has to be whole grain! Anyway, I miss this cereal and I wish they would bring it back!",1008,0.9904127571816146,0.9359,0.9631563785908073
210,10278,10278,inputoutput,5,"The best cereal I ever had as a kid. Healthy enough, and not too sweet. Last time I had these was in Canada, and I was maybe 15 at the time. We should petition the White House to bring these back, or something.",691,0.1381396771818726,0.6619,0.4000198385909363
211,10279,10279,Ti Ti,5,"The BEST cereal ever made... Their attempts to make a similar product by coming out with Touch of Fruit in the Middle are sad at best. They finally came out with Raspberry, I really disliked the Mixed Berry flavor, it reminded me of cough syrup flavoring. The Raspberry is better, but definitely still too sweet with the frosting. I'd love to have my Kellogg's Strawberry Squares back!",691,0.1381396771818726,0.959,0.5485698385909363
212,10283,10283,w-muncher,5,"I loved Strawberry Squares too! I only remember being able to get them when I was visiting relatives in Indiana or Texas and I wanted them so bad that I would try and bring a box home on the plane. I don't eat much cereal normally but I am hooked on the new Kellogg's Frosted Mini Wheat Touch of Fruit as it is the closest thing to the Strawberry Squares that I ever came into local contact with but it is not quite the same being a little sweeter than the original. If they ever bring them back, they should make it available in nearly all grocery stores.",691,0.1381396771818726,0.449,0.2935698385909363
213,10292,10292,heater,0,This was one of my childhood faves! I'd beg for this one! I still love shredded wheat and the strawberry middle was just the right amount of sweetness!,691,0.1381396771818726,0.851,0.4945698385909363
214,10317,10317,bring em back,5,This was the greatest cereal of all time. It was just the right mix of sweet/tart strawberry with wheat. I probably ate two or three whole boxes of this cereal every month growing up. I wonder if there would ever be any way to get Kellogg's to start making it again. I'd probably pay 100 bucks to have a box of this stuff!,691,0.1381396771818726,0.6996,0.4188698385909363
215,10425,10425,crzy_bss19,5,"(Team Breakfast Member)  Old Timer - Yes, Golden Crisp is the same as Sugar Crisp! There is also Honey Smacks which is also a sweetened puffed wheat cereal that is practically that same! Enjoy!",351,0.1381396771818726,0.7767,0.45741983859093627
216,10442,10442,Sjors,4,A litle too sweet but otherwise a very good cereal.,351,0.1381396771818726,0.7422,0.4401698385909363
217,10569,10569,J Art,5,"As they chant in the Meadowlands, J-E-T-S Jets! Jets! Jets! (from Buffalo, home of da Bills) - little brown spheres of crunchy oat-y sweetness! Tops in taste! Great when fresh-poured....great after sogging out too! Like @Bill52 said, bring 'em back, if only for a while! We boomers would be delighted!",353,0.4671028078772243,0.9557,0.7114014039386122
218,10753,10753,Jimbo,5,"It was the best alternative dry cereal for people with diabetes. Because it was sweetened with an artificial sweetener, it was much lower in carbohydrates than other sweetened cereals. Thus, the perfect compromise for diabetics who love dry cereal.",364,0.1381396771818726,0.8979,0.5180198385909363
219,10781,10781,Bring Sun Back,5,"Please bring this cereal back! We are all diabetic in my family... and this was the only 'fun' sweetened cereal we could eat. Back when it was available, it was a whopping $5 a box. We didn't care. It was that good. There is nothing like this on the market available to diabetics and health conscience people. It's just not fair to walk down the cereal aisle and not be able to buy any thing sweet because everything is full of sugar!",364,0.1381396771818726,0.7494,0.44376983859093627
220,10785,10785,Happy girl,5,"I have been watching grocery store shelves for years looking for my favorite cereal, but it isn't there. So I decided to try the internet to see if there was some place else to look for it. But alas it has been discontinued. Please bring it back. I would suggest that they change the sweetening agent from nutri-sweet to splenda or truvia for health conscience people who are naturally afraid of adding too much nurti-sweet to their diets. I would buy a case of it if it was available anywhere. I like it that much.",364,0.1381396771818726,0.6757,0.4069198385909363
221,11028,11028,Carol,5,Team was my favorite cereal! I'm craving some right now! Please bring it back. It was so tasty without being too sweet.,763,0.1381396771818726,0.5274,0.3327698385909363
222,11031,11031,Sean,5,"I enjoyed Team greatly for the relatively short time period when it was available here in Canada. I was watching old commercials on YouTube recently and I began to think 'what was that one multigrain cereal that was really crunchy - oh, right, Team!' It was hearty and very tasty, and I think it would go over a treat today if the company that owns the license revived it. Until then, I've hacked my own cereal mix that tastes the closest to it - equal parts Honey Nut Cheerios, Corn Flakes, and Rice Krispies.",763,0.4462089899529985,0.5562,0.5012044949764993
223,11036,11036,Beef LoMein,4,"As I remember these, they were really flavorful without being notably sweet. They really did keep their crunch in milk, and were a real favorite with me and my brothers when we were kids.",763,0.1381396771818726,0.1331,0.1356198385909363
224,11045,11045,Vince,5,"I loved this cereal as a child - unique texture and flavor, without tons of sugar or artificial flavors - stayed somewhat crunchy (crispy rice embedded in the flakes) in milk. I'd buy again if Post could see their way to bringing it back. The only cereal that compared was Kellogg's Product 19.",763,0.9904127571816146,0.5994,0.7949063785908073
225,11048,11048,Yumarama,5,"(Team Breakfast Member)  I really liked this cereal as it was, true to their promotions, able to stay crunchy in milk. (I don't want to know what chemical voodoo they did to make it do so!) And the flavor was really good. It was probably my fave ""adult"" cereal and I was decidedly bothered when I was unable to find it in stores any more. Nabisco getting chopped up and sold off to Kraft/Post was not a great thing, in my books.",763,0.4462089899529985,0.7326,0.5894044949764993
226,11057,11057,Jilly,5,"Bring back the Team please! They stayed crunchy, the multi-grain was actually good for you! I could get a petition going, many of my friends also want them back!",763,0.4462089899529985,0.8582,0.6522044949764992
227,11061,11061,CatButler,5,"Team was awesome, great taste and it stayed crunchy in milk.",763,0.4462089899529985,0.8481,0.6471544949764992
228,11065,11065,Lisa1958,5,"(Team Breakfast Member)  I contacted Kraft.com. Go to the bottom of the page to ""Contact"" and send them a message if you'd like to see Team Flakes make a comeback. I asked them to bring back my beloved Team Flakes, crunchy, delicious and nutritious. What more could you ask for?",763,0.4462089899529985,0.8591,0.6526544949764992
229,11073,11073,yvette,5,"(Team Breakfast Member)  With all the multi grain cereals out there why in the world would they pull Team Flakes off the market. I have been looking for it for years... you would think they would bring it back, after all it was the first ever multi grain cereal and it rocked all of our worlds... crunchy till the end it was and still is awesome!!! BRING IT BACK! BRING IT BACK!",763,0.4462089899529985,0.7405,0.5933544949764993
230,11081,11081,Paul,5,"Great tasting cereal. Please bring it back. The cereal tasted excellent with bananas and milk. Stayed crunchy along time. As I remember, it also was superb crushed and used as a chicken batter.",763,0.4462089899529985,0.9081,0.6771544949764993
231,11083,11083,IreneD,5,"(Team Breakfast Member)  Another brother & sister favorite. It had a touch of sweetness along with that amazing combo of grains. The flavor was almost duplicated in a current cereal, Curves (with girl on the box wearing green sweater). I think that's discontinued now but I bought a ton of boxes on clearance wherever I could find them.",763,0.1381396771818726,0.6705,0.4043198385909363
232,11189,11189,TCPower3,5,Team Cheerios was awesome! Just the right mixture of brown sugar and frosted sweetness in a whole grain cereal. The amateur high school teams featured on the back of the box were cool too. Teams were selected based on their on the field success AND their off the field good deeds in the community. A great example of companies promoting good while doing good business.,369,0.1381396771818726,0.9816,0.5598698385909363
233,11190,11190,Yogo,5,I want it back! Team Cheerios was awesome. Just enough sweetness for a good morning breakfast. I look for them every time I shop for groceries. Hope to see them soon.,369,0.1381396771818726,0.9286,0.5333698385909362
234,11312,11312,Tim,5,"It simply was the best tasting cereal ever, and stayed crispy in milk longer than any other flakes. The demand is out there - bring it back!",762,0.8842030122507006,0.6114,0.7478015061253503
235,11313,11313,DavidS,5,(Team Breakfast Member)  Bring it back! My breakfast before going to school from 1971-1979. 2 delicious crunchy bowls and I was ready to go for the day.,762,0.4462089899529985,0.7574,0.6018044949764992
236,11328,11328,Leidia D.,5,"My very favorite cereal. It had little crunchy, crispy bubbles in the flakes - so delicious. Also, I used to crush them as a coating for baked chicken. Everyone loved it. Please bring Team Flakes back!",762,0.9904127571816146,0.9316,0.9610063785908073
237,11330,11330,Vicki,5,"Team Flakes was a great cereal! Big, crunchy, tasty flakes! Nabisco needs to bring this back.",762,0.4462089899529985,0.6892,0.5677044949764993
238,11351,11351,Gator99,5,"I love cereal and Team flakes was my absolute favorite! There's nothing like it on the market now; it stayed crispy in milk.... I own an advertising / public relations agency and on those two points alone, you could kill the market with Team Flakes! Are you listening Nabisco? :)",762,0.8842030122507006,0.4541,0.6691515061253503
239,11353,11353,bjsantora,5,"(Team Breakfast Member)  Okay, so who doesn't love Team Flakes. I absolutely hate milk and soggy cereal but Team Flakes stayed crispy in milk. Now the big question... if so many people loved this cereal why in G--s name did they stop making it. Oh please bring Team Cereal back.",762,0.8842030122507006,0.5474,0.7158015061253503
240,11361,11361,GingerAngel88,5,"You could DROWN THEM in milk, let them sit for 15 minutes and they would still be crunchy. Nothing else on the market will ever compare to TEAM flakes.",762,0.4462089899529985,-0.6633,-0.10854550502350074
241,11380,11380,KATBALLOO,0,"Oh my gosh! How I have longed for the wonderful crunchy goodness that was TEAM FLAKES! Not only did it taste fabulous, BUT it also STAYED CRUNCHY IN MILK. Please for the love of GOD bring it back. I beg you Nabisco.",762,0.4462089899529985,0.9619,0.7040544949764993
242,11383,11383,Joe33,5,Team Flakes would stay crunchy to the end of my Jethro Bodine sized bowl and had a slight sweetness to them. I would love to see them brought back.,762,0.4671028078772243,0.7968,0.6319514039386122
243,11391,11391,Dream Team,5,I absolutely loved Team Flakes. They were always crunchy and had the best taste of any flake cereal then or now.,762,0.4462089899529985,0.8553,0.6507544949764992
244,11406,11406,Iheartteam,5,"Loved, loved, loved it as a kid. Always sad I can't find it anymore. Super crunchy and tasty. *sigh*",762,0.4462089899529985,0.9274,0.6868044949764993
245,11413,11413,JB from PA,0,"It was my grandmother's favorite cereal. It was always crispy in milk. I'm surprised that with all of the healthy choices for cereal out there it hasn't returned... JB Harleysville, PA",762,0.8842030122507006,0.765,0.8246015061253503
246,11432,11432,ABSU,5,I loved these growing up. I remember them having a slight sweetness to them too. Big crunchy flakes. I am surprised no one makes these and I will buy them if they do.,762,0.4671028078772243,0.8024,0.6347514039386122
247,11433,11433,jmitschke,5,"(Team Breakfast Member)  This was the only ""flake"" cereal I would ever eat. I have tried a few since I discovered this was gone and nothing compared. It would stay crunchy (even in milk!) and it had a great flavor. There are very few cereals I will eat (mostly Cheerios and Shredded Wheat - I'm an oatmeal girl) and I really miss this one. It was nutritious and delicious BRING IT BACK, BRING IT BACK!",762,0.4462089899529985,0.8172,0.6317044949764993
248,11441,11441,rkade111,5,(Team Breakfast Member)  I really miss Team Flakes. It was tough to find roughly around 1990. My supermarket was able to special order cases for me. Kraft owns the rights to Team. I contacted them years ago and they claimed that Team was discontinued because it was a weak seller. The cereal was really tasty and stayed crunchy in milk. It was healthy too. Hey Kraft Co... do you care about nutrition?,762,0.4462089899529985,0.5118,0.4790044949764993
249,11450,11450,O. Memories,5,I love Team Flakes! Stayed crunchy! What a great breakfast memory... I can still taste them.,762,0.4462089899529985,0.8715,0.6588544949764993
250,11463,11463,M.B.,5,"I was born in'60 and grew up LOVING Team Flakes. They were the best cereal ever. I miss them so much and pine for the loss every time I am in the cereal aisle. The closest thing to it that I have found are the flakes found in Post's ""Great Grains"" cereals. But they are only part of the cereal mix, and are sweeter than Team Flakes. But they do stay crunchy in the bowl right to the end. PLEASE bring back Team Flakes for those who grew up living them and for a whole new generation of cereal lovers.",762,0.4671028078772243,0.94,0.7035514039386122
251,11466,11466,Cereal Addict,5,"I wish one of the cereal companies would buy the rights to Team flakes and start selling them again. With all the whole-grain hype, what could be better than 4 grains that ""stay crunchy, even in milk""? Also, just happened to be one of the best tasting cereals in the entire store!",762,0.4462089899529985,0.8777,0.6619544949764993
252,11474,11474,rkade111,5,"(Team Breakfast Member)  I'm giving Team Flakes an awesome rating. Around 1990, I had trouble finding Team at the supermarket. I special ordered cases of Team several times from a market in the West Hartford area. I loved this cereal so much. It stayed crunchy in milk. The combination of the grains seemingly made the flakes taste better then any other flake. I think the lack of marketing by Nabisco hurt the cereal, since there are a core of people that obviously love it. The Kraft company is responsible for the disappearance of Team. I spoke with a rep. there years back and was told that it was not produced because it was a weak seller. I would guess that they hold the rights. Kraft has a big reputation of looking after their finances over being a health-conscious company. Get with the times Kraft!",762,0.4462089899529985,0.9098,0.6780044949764993
253,11478,11478,Tee Bee,0,"I really miss Team Flakes. I tried them on a whim, absolutely without disappointment. Now you try a cereal, like crunchy maple pecan and you are like a little kid with your tongue out spitting the cereal back out. Most cereals are SO full of sugar, I can't stand, but they are still around of course. Thanks for the blog.",762,0.4462089899529985,0.7841,0.6151544949764993
254,11482,11482,weluv2sing,5,"Team Flakes was the best cereal ever! Why did Post have to discontinue them when they took over the Nabisco cereals? I just tried Kellogg's Special K MultiGrain Oats & Honey which has ""crunchy wheat, rice and corn flakes with oats and honey"", but it isn't even close to Team Flakes.",762,0.4462089899529985,0.5778,0.5120044949764992
255,11494,11494,655321,5,"Best cereal EVER! It had it all, great taste, amazing ability to stay crunchy (just like the ads said). I've tried other multi-grain flakes, but they just don't have that Team quality.",762,0.4462089899529985,0.8497,0.6479544949764993
256,11498,11498,Tony,5,Crunchy and naturally sweet. Team Flakes needed NO sugar. Glad to see so many people think like I do. Bring 'em back.,762,0.1381396771818726,0.0225,0.08031983859093629
257,11512,11512,Ally C.,5,This cereal rocks! It was great. The flakes stayed crunchy.,762,0.4462089899529985,0.6588,0.5525044949764992
258,11516,11516,fortified,5,"(Team Breakfast Member)  Rice, corn, wheat and oats. The crunchy ""bubbles"" in those flakes! Team Flakes were the best ever! That was Nabisco's worst corporate mistake in decades by discontinuing retail sales of a delicious, healthy cereal. Shame on you, Nabisco!",762,0.4462089899529985,0.4359,0.4410544949764993
259,11632,11632,Shockice,3,"It was a great concept for a cereal but had a terrible flaw in the final product. It was similar to Rice Chex cereal but with sweetness added and typical cereal marshmallows you'd find in Lucky Charms. However, the rice cereal would very quickly adsorb the milk, causing the cereal to fall apart, leaving you with a soggy mushy mess. It was okay if you could eat it very quickly in small portions.",370,0.1381396771818726,0.8537,0.4959198385909363
260,11906,11906,Chefmo,5,"Must come back! I am not a sweet cereal fan, but, man, were these good. Loved them!",373,0.1381396771818726,0.8932,0.5156698385909363
261,11975,11975,whittier,5,"The best cereal around the shortest time. It was crunchy and packed with cinnamon. Was the connection to Tony The Tiger that caused it to fail? People connect him with flakes, so maybe they were expecting something different when they opened the box. Bring it back under a different branding maybe? Just bring it back!",373,0.4462089899529985,0.3296,0.38790449497649926
262,11982,11982,Olson,5,"I can't believe this didn't last longer. The cereal pieces had a great crunchy texture that was kind of different from all other cereals... sort of rippled. And the cinnamon taste was way, way better than Cinnamon Toast Crunch or anything else out there.",373,0.4462089899529985,0.7906,0.6184044949764993
263,11998,11998,rmurphy3565,5,"(Team Breakfast Member)  I also loved this cereal. Maybe it should have been marketed as an adult product instead of TONY's. I don't care for Frosted Flakes, too sweet. By the way, Kroger offers a cereal close to Krunchers called Cinnamon Swirls. Good amt. of cinnamon, stays crunchy, and not too sweet.",373,0.4671028078772243,0.69,0.5785514039386122
264,12006,12006,don salad,5,It was crunchy and great just like the box said. Bring it Back Bring it Back Bring it Back!!,373,0.4462089899529985,0.8011,0.6236544949764993
265,12142,12142,deputydog7d,5,"I wish they'd bring Total Cornflakes back... they were high in vitamins and minerals, tasted great and were super crunchy... unlike all other brands I've tried. Kellogg's Product 19 is the closest thing I've found to Total Cornflakes, but even they are getting harder to find.",451,0.4462089899529985,0.705,0.5756044949764992
266,12172,12172,spongey,5,Unfortunately Total Corn Flakes was discontinued a while back when Total refreshed their line up with those awful lightly sweetened cereals fads of late. These along with Product 19 and Team Flakes were my three favorite cereals... I say were because it appears Product 19 is no longer being stocked in my area any longer.,451,0.1381396771818726,-0.5574,-0.2096301614090637
267,12173,12173,richgrec,5,I love Total Corn flakes without all the sweet crap like fruits etc. that seems to be all that you can buy now days. Do they still make the good stuff in the yellow box?,451,0.1381396771818726,0.6726,0.4053698385909363
268,12480,12480,royhobbs7,5,"It is still my favorite cereal. I make it by adding all of the former ingredients (i.e., sugar corn pops, sugar smacks + peanuts). The only difference is that I use honey roasted peanuts these days. It is still the best cereal (in my judgment of taste) ever made. Try it with honey roasted peanuts (adds some additional honey nut sweetness).",895,0.1381396771818726,0.886,0.5120698385909364
269,12606,12606,dollartreeyum,5,"This was my favorite cereal growing up. I remembered it when I just bought a box of 'Crispy Rice' by 'American Breakfast' from Dollar Tree. It has the same level of sweetness and same texture, but it doesn't have the other two grains. I'd love it if someone would make Triples again.",378,0.1381396771818726,0.882,0.5100698385909364
270,12607,12607,Chris5204,5,"Triples was great until they 'improved' it. Before General Mills stopped making it, they kind of ruined it by making it more air puffed. It wasn't as crispy as it had been and I stopped eating it.",378,0.8842030122507006,0.2516,0.5679015061253503
271,12630,12630,elmo,5,Triples was an awesome cereal. It made great rice crispy treats too. I miss this cereal. I hope they bring it back.,378,0.8842030122507006,0.8885,0.8863515061253503
272,12643,12643,Dave,5,I absolutely loved this cereal and ate it all the time. It had a delicious hint of brown sugar mixed with rice and corn. Far superior to Rice Krispies and the puffs stayed crunchy and didn't get soggy. I was dismayed when I could no longer find it at any store and have missed it ever since. Please General Mills bring back Triples.,378,0.4462089899529985,0.8122,0.6292044949764992
273,12646,12646,Kitty,3,"This was actually a very good cereal. The only problem taste wise was one type had a slightly odd taste and the other an even order. Each type brought a different taste. When the three combined it came out a little sweet, a little buttery, and a little bit of that heard to describe nut taste you get from things like Grape-Nuts. The cereal was some how not very suseptible to sogginess. The pieces were a little larger then Rice Krispies, just enough you could snatch a little and eat it dry but not very well ( just not the perfect shape for that). Mostly the negatives were the advertisement. This obviously was not Rice Krispies, it was something different and they should have been proud of it. There was nothing all that appealing in ads to make any target interested at all. Not even a good enough "" This is healthy and it's not sugar coated"". It obviously didn't have a Mascot or anything to draw in kids, but it was good enough that if a child took a bite ( dry or in milk) they would containue eatting on their own. I'm going to give this a 3 because the ads were just that damageing. Something was a little off in the taste that would need to be addressed as well (probably from the baking process). If they bring this back, I would recommend you give it a try.",378,0.1381396771818726,0.9407,0.5394198385909363
274,12763,12763,NostalgiaL,2,"This used to be a very good cereal that would stay crunchy for a long time with a great fruit flavor. However, these days the fruit flavor has an off-putting metallic taste just like a tarnished spoon!",379,0.4462089899529985,0.8775,0.6618544949764993
275,12900,12900,Warlocke,5,"(Team Breakfast Member)  A great, crunchy, cereal with a delicious taste! No gimmicks, no marshmallows, no rainbow colored nonsense, just one of my all-time favorite cereals. What I wouldn't give to have this stuff back... I think we still have a pile of those free sports bottles around here, somewhere.",129,0.4462089899529985,0.9227,0.6844544949764992
276,13043,13043,Joey B,5,I have to agree with most comments. It's really the best tasting cereal I've ever had. It was similar to Reese's but slightly more peanuty and not as sweet. A perfect blend. I wish the companies would be smart enough to bring back the same taste.,133,0.1381396771818726,0.9249,0.5315198385909363
277,13068,13068,sumkinda,5,Please put this cereal back on the market. I enjoyed this cereal very much as a child and crave it as an adult. Children today are missing out on one of the best taste the human taste buds could ever experience. If you want to make money brown crunchy gold is the way the truth and the light. pleases!,133,0.4462089899529985,0.9215,0.6838544949764993
278,13075,13075,c-loc,5,"They tasted nothing like Reeses Puffs, they had a much more sweeter flavor, they would turn to glue if you left them in the bowl to long, lol.",133,0.1381396771818726,0.1754,0.1567698385909363
279,13216,13216,Kestrel,5,"Loved this so much!! When I was little, on Saturdays I'd sit with my dad in the TV room and eat Oat Flakes, best part of my week! Loved them so much, tasty and not horribly sweet like many cereals now. I WOULD EAT THESE OAT FLAKES ALL THE TIME! Please please bring them back, made just the way they were back then.",1167,0.1381396771818726,0.9513,0.5447198385909363
280,13251,13251,Gaylen,5,"I loved this cereal and I wish they would make it again. I think probably one reason it didn't survive: It tended to get soggy extremely fast. But that is actually something I liked. I hate that 'stays crunchy in milk' became such a fad with so many cereals. Anyway, I loved the taste, and have never found anything that quite compares.",1167,0.4462089899529985,0.8641,0.6551544949764992
281,13275,13275,Mike44,5,"I can't remember liking any cereal more than these oat flakes - including cooked cereal. They were very satisfying and tasted really wholesome. Their slight sweetness combined with their subtle toasty flavor - presumably from the natural oils in the germ or bran - made them irresistable. I've often cynically speculated that the reason I craved them so much was because Post surreptitiously added glutamate to them to excite my postsynaptic neurons. Maybe they stopped making them because they couldn't achieve the same flavor profile without it... wow, what a conspiracy theory.",1167,0.1381396771818726,-0.0335,0.05231983859093629
282,13305,13305,I.M.Q.T.P.I.,5,"Loved Post Fortified Oats Cereal in the 70's and 80's. I would totally buy it again but - alas - it is no more. Today I picked up a box of Annie's Organic Frosted Oat Flakes. Not the same as Post - but probably about as close as we're going to find. It's crunchy and looks similar, but it is sweeter and lacks the malty undertones of Fortified Oats. It is good - just not as good.",1167,0.4671028078772243,-0.3091,0.07900140393861216
283,13337,13337,Nan-2,5,"Why was this cereal discontinued. It was the best oat cereal ever. It had a distinct flavor and texture. I have tried all kinds of oat cereal since this went off the market and I have not yet found anything as good. Why, Oh Why did they take it off the market? Please bring it back but please do not sweeten like all these other sweet cereals that all you taste is sugar.",1167,0.1381396771818726,0.8585,0.4983198385909363
284,13357,13357,Colleen,5,"I contacted them too. I'm an older gen xer and my mom ate them while pregnant with me. Never found s replacement, but I did substitute with TJ's Heritage flakes. They aren't like oat flakes at all, but they are a good, unsweetened flake. I think it was the malt in oat flakes that made them so good.",1167,0.1381396771818726,0.8072,0.4726698385909363
285,13366,13366,NatureMuzic,5,"Yes, ate this everyday! I contacted Post and they gave me the dear John speech. But I told them, ""you try every combination under the sun, this with this, that with that, so why not try bringing back a retro cereal for all us boomers?!"" They said something like their studies don't seem strong enough to warrant it. Yet, I have never known them to even try and sell them in test markets across the States! I also told them that there is no true, simple oat flake on the market, so why not try? There's wheat flakes, corn flakes in many different configurations, but with Honey Bunches of Oats, one can barely taste the oat! And aside from Trader Joe's Toasted Oat Flakes, which have honey and some other sweetener, there is nothing as a pure (Fortified too!) oat flake! Seems an ignorant business move!",1167,0.1381396771818726,-0.7031,-0.2824801614090637
286,13430,13430,ForOatFlakes,5,"There's 242 comments, and now 243, all with 5-star ratings. Why aren't the people from Post reading this or at least posting a comment. Obviously there isn't a cereal company that can duplicate that hearty cereal with just the right crunch and just the right sweetness - just the BEST cereal. Maybe the recipe got lost. Come on Post get your oats back in production so those of us who can remember can feel our oats once again... and those who haven't will finally have a reason to wake up every morning.",1167,0.1381396771818726,0.7804,0.4592698385909363
287,13445,13445,teena,5,"As I walk among the fall leaves, I dream of Fortified Oat Flakes cereal Post made when I grew up in the 70s. It was, like a leaf, lighter and thinner than Wheaties, and best of all just slightly sweet somewhat like the pre-sweetened organic wheat cereals I've tried in the 80s. But... NOTHING compares to it especially when it only needed a light dusting of sugar (gotta try that brown sugar suggestion!) to make it palatable to want to eat every breakfast-time and more fulfilling from the let-down sugared ones they have out there now. Come on, do we REALLY need a Reeses chocolate flavored cereal JUST to stuff more than one BRAND on a product as simple as CEREAL?!",1167,0.1381396771818726,0.8405,0.4893198385909363
