Unnamed: 0.1,Unnamed: 0,user,rating,comment,product_id,similarity
10753,10753,Jimbo,5,"It was the best alternative dry cereal for people with diabetes. Because it was sweetened with an artificial sweetener, it was much lower in carbohydrates than other sweetened cereals. Thus, the perfect compromise for diabetics who love dry cereal.",364,0.13813967718187267
10781,10781,Bring Sun Back,5,"Please bring this cereal back! We are all diabetic in my family... and this was the only 'fun' sweetened cereal we could eat. Back when it was available, it was a whopping $5 a box. We didn't care. It was that good. There is nothing like this on the market available to diabetics and health conscience people. It's just not fair to walk down the cereal aisle and not be able to buy any thing sweet because everything is full of sugar!",364,0.13813967718187267
10785,10785,Happy girl,5,"I have been watching grocery store shelves for years looking for my favorite cereal, but it isn't there. So I decided to try the internet to see if there was some place else to look for it. But alas it has been discontinued. Please bring it back. I would suggest that they change the sweetening agent from nutri-sweet to splenda or truvia for health conscience people who are naturally afraid of adding too much nurti-sweet to their diets. I would buy a case of it if it was available anywhere. I like it that much.",364,0.13813967718187267
11028,11028,Carol,5,Team was my favorite cereal! I'm craving some right now! Please bring it back. It was so tasty without being too sweet.,763,0.13813967718187267
11031,11031,Sean,5,"I enjoyed Team greatly for the relatively short time period when it was available here in Canada. I was watching old commercials on YouTube recently and I began to think 'what was that one multigrain cereal that was really crunchy - oh, right, Team!' It was hearty and very tasty, and I think it would go over a treat today if the company that owns the license revived it. Until then, I've hacked my own cereal mix that tastes the closest to it - equal parts Honey Nut Cheerios, Corn Flakes, and Rice Krispies.",763,0.4462089899529985
11036,11036,Beef LoMein,4,"As I remember these, they were really flavorful without being notably sweet. They really did keep their crunch in milk, and were a real favorite with me and my brothers when we were kids.",763,0.13813967718187267
11045,11045,Vince,5,"I loved this cereal as a child - unique texture and flavor, without tons of sugar or artificial flavors - stayed somewhat crunchy (crispy rice embedded in the flakes) in milk. I'd buy again if Post could see their way to bringing it back. The only cereal that compared was Kellogg's Product 19.",763,0.9904127571816146
11048,11048,Yumarama,5,"(Team Breakfast Member)  I really liked this cereal as it was, true to their promotions, able to stay crunchy in milk. (I don't want to know what chemical voodoo they did to make it do so!) And the flavor was really good. It was probably my fave ""adult"" cereal and I was decidedly bothered when I was unable to find it in stores any more. Nabisco getting chopped up and sold off to Kraft/Post was not a great thing, in my books.",763,0.4462089899529985
11057,11057,Jilly,5,"Bring back the Team please! They stayed crunchy, the multi-grain was actually good for you! I could get a petition going, many of my friends also want them back!",763,0.4462089899529985
11061,11061,CatButler,5,"Team was awesome, great taste and it stayed crunchy in milk.",763,0.4462089899529985
11065,11065,Lisa1958,5,"(Team Breakfast Member)  I contacted Kraft.com. Go to the bottom of the page to ""Contact"" and send them a message if you'd like to see Team Flakes make a comeback. I asked them to bring back my beloved Team Flakes, crunchy, delicious and nutritious. What more could you ask for?",763,0.4462089899529985
11073,11073,yvette,5,"(Team Breakfast Member)  With all the multi grain cereals out there why in the world would they pull Team Flakes off the market. I have been looking for it for years... you would think they would bring it back, after all it was the first ever multi grain cereal and it rocked all of our worlds... crunchy till the end it was and still is awesome!!! BRING IT BACK! BRING IT BACK!",763,0.4462089899529985
11081,11081,Paul,5,"Great tasting cereal. Please bring it back. The cereal tasted excellent with bananas and milk. Stayed crunchy along time. As I remember, it also was superb crushed and used as a chicken batter.",763,0.4462089899529985
11083,11083,IreneD,5,"(Team Breakfast Member)  Another brother & sister favorite. It had a touch of sweetness along with that amazing combo of grains. The flavor was almost duplicated in a current cereal, Curves (with girl on the box wearing green sweater). I think that's discontinued now but I bought a ton of boxes on clearance wherever I could find them.",763,0.13813967718187267
11189,11189,TCPower3,5,Team Cheerios was awesome! Just the right mixture of brown sugar and frosted sweetness in a whole grain cereal. The amateur high school teams featured on the back of the box were cool too. Teams were selected based on their on the field success AND their off the field good deeds in the community. A great example of companies promoting good while doing good business.,369,0.13813967718187267
11190,11190,Yogo,5,I want it back! Team Cheerios was awesome. Just enough sweetness for a good morning breakfast. I look for them every time I shop for groceries. Hope to see them soon.,369,0.13813967718187267
11312,11312,Tim,5,"It simply was the best tasting cereal ever, and stayed crispy in milk longer than any other flakes. The demand is out there - bring it back!",762,0.8842030122507006
11313,11313,DavidS,5,(Team Breakfast Member)  Bring it back! My breakfast before going to school from 1971-1979. 2 delicious crunchy bowls and I was ready to go for the day.,762,0.4462089899529985
11328,11328,Leidia D.,5,"My very favorite cereal. It had little crunchy, crispy bubbles in the flakes - so delicious. Also, I used to crush them as a coating for baked chicken. Everyone loved it. Please bring Team Flakes back!",762,0.9904127571816146
11330,11330,Vicki,5,"Team Flakes was a great cereal! Big, crunchy, tasty flakes! Nabisco needs to bring this back.",762,0.4462089899529985
11351,11351,Gator99,5,"I love cereal and Team flakes was my absolute favorite! There's nothing like it on the market now; it stayed crispy in milk.... I own an advertising / public relations agency and on those two points alone, you could kill the market with Team Flakes! Are you listening Nabisco? :)",762,0.8842030122507006
11353,11353,bjsantora,5,"(Team Breakfast Member)  Okay, so who doesn't love Team Flakes. I absolutely hate milk and soggy cereal but Team Flakes stayed crispy in milk. Now the big question... if so many people loved this cereal why in G--s name did they stop making it. Oh please bring Team Cereal back.",762,0.8842030122507006
11361,11361,GingerAngel88,5,"You could DROWN THEM in milk, let them sit for 15 minutes and they would still be crunchy. Nothing else on the market will ever compare to TEAM flakes.",762,0.4462089899529985
11380,11380,KATBALLOO,0,"Oh my gosh! How I have longed for the wonderful crunchy goodness that was TEAM FLAKES! Not only did it taste fabulous, BUT it also STAYED CRUNCHY IN MILK. Please for the love of GOD bring it back. I beg you Nabisco.",762,0.4462089899529985
11383,11383,Joe33,5,Team Flakes would stay crunchy to the end of my Jethro Bodine sized bowl and had a slight sweetness to them. I would love to see them brought back.,762,0.46710280787722436
11391,11391,Dream Team,5,I absolutely loved Team Flakes. They were always crunchy and had the best taste of any flake cereal then or now.,762,0.4462089899529985
11406,11406,Iheartteam,5,"Loved, loved, loved it as a kid. Always sad I can't find it anymore. Super crunchy and tasty. *sigh*",762,0.4462089899529985
11413,11413,JB from PA,0,"It was my grandmother's favorite cereal. It was always crispy in milk. I'm surprised that with all of the healthy choices for cereal out there it hasn't returned... JB Harleysville, PA",762,0.8842030122507006
11432,11432,ABSU,5,I loved these growing up. I remember them having a slight sweetness to them too. Big crunchy flakes. I am surprised no one makes these and I will buy them if they do.,762,0.46710280787722436
11433,11433,jmitschke,5,"(Team Breakfast Member)  This was the only ""flake"" cereal I would ever eat. I have tried a few since I discovered this was gone and nothing compared. It would stay crunchy (even in milk!) and it had a great flavor. There are very few cereals I will eat (mostly Cheerios and Shredded Wheat - I'm an oatmeal girl) and I really miss this one. It was nutritious and delicious BRING IT BACK, BRING IT BACK!",762,0.4462089899529985
11441,11441,rkade111,5,(Team Breakfast Member)  I really miss Team Flakes. It was tough to find roughly around 1990. My supermarket was able to special order cases for me. Kraft owns the rights to Team. I contacted them years ago and they claimed that Team was discontinued because it was a weak seller. The cereal was really tasty and stayed crunchy in milk. It was healthy too. Hey Kraft Co... do you care about nutrition?,762,0.4462089899529985
11450,11450,O. Memories,5,I love Team Flakes! Stayed crunchy! What a great breakfast memory... I can still taste them.,762,0.4462089899529985
11463,11463,M.B.,5,"I was born in'60 and grew up LOVING Team Flakes. They were the best cereal ever. I miss them so much and pine for the loss every time I am in the cereal aisle. The closest thing to it that I have found are the flakes found in Post's ""Great Grains"" cereals. But they are only part of the cereal mix, and are sweeter than Team Flakes. But they do stay crunchy in the bowl right to the end. PLEASE bring back Team Flakes for those who grew up living them and for a whole new generation of cereal lovers.",762,0.46710280787722436
11466,11466,Cereal Addict,5,"I wish one of the cereal companies would buy the rights to Team flakes and start selling them again. With all the whole-grain hype, what could be better than 4 grains that ""stay crunchy, even in milk""? Also, just happened to be one of the best tasting cereals in the entire store!",762,0.4462089899529985
11474,11474,rkade111,5,"(Team Breakfast Member)  I'm giving Team Flakes an awesome rating. Around 1990, I had trouble finding Team at the supermarket. I special ordered cases of Team several times from a market in the West Hartford area. I loved this cereal so much. It stayed crunchy in milk. The combination of the grains seemingly made the flakes taste better then any other flake. I think the lack of marketing by Nabisco hurt the cereal, since there are a core of people that obviously love it. The Kraft company is responsible for the disappearance of Team. I spoke with a rep. there years back and was told that it was not produced because it was a weak seller. I would guess that they hold the rights. Kraft has a big reputation of looking after their finances over being a health-conscious company. Get with the times Kraft!",762,0.4462089899529985
11478,11478,Tee Bee,0,"I really miss Team Flakes. I tried them on a whim, absolutely without disappointment. Now you try a cereal, like crunchy maple pecan and you are like a little kid with your tongue out spitting the cereal back out. Most cereals are SO full of sugar, I can't stand, but they are still around of course. Thanks for the blog.",762,0.4462089899529985
11482,11482,weluv2sing,5,"Team Flakes was the best cereal ever! Why did Post have to discontinue them when they took over the Nabisco cereals? I just tried Kellogg's Special K MultiGrain Oats & Honey which has ""crunchy wheat, rice and corn flakes with oats and honey"", but it isn't even close to Team Flakes.",762,0.4462089899529985
11494,11494,655321,5,"Best cereal EVER! It had it all, great taste, amazing ability to stay crunchy (just like the ads said). I've tried other multi-grain flakes, but they just don't have that Team quality.",762,0.4462089899529985
11498,11498,Tony,5,Crunchy and naturally sweet. Team Flakes needed NO sugar. Glad to see so many people think like I do. Bring 'em back.,762,0.13813967718187267
11512,11512,Ally C.,5,This cereal rocks! It was great. The flakes stayed crunchy.,762,0.4462089899529985
11516,11516,fortified,5,"(Team Breakfast Member)  Rice, corn, wheat and oats. The crunchy ""bubbles"" in those flakes! Team Flakes were the best ever! That was Nabisco's worst corporate mistake in decades by discontinuing retail sales of a delicious, healthy cereal. Shame on you, Nabisco!",762,0.4462089899529985
11632,11632,Shockice,3,"It was a great concept for a cereal but had a terrible flaw in the final product. It was similar to Rice Chex cereal but with sweetness added and typical cereal marshmallows you'd find in Lucky Charms. However, the rice cereal would very quickly adsorb the milk, causing the cereal to fall apart, leaving you with a soggy mushy mess. It was okay if you could eat it very quickly in small portions.",370,0.13813967718187267
11906,11906,Chefmo,5,"Must come back! I am not a sweet cereal fan, but, man, were these good. Loved them!",373,0.13813967718187267
11975,11975,whittier,5,"The best cereal around the shortest time. It was crunchy and packed with cinnamon. Was the connection to Tony The Tiger that caused it to fail? People connect him with flakes, so maybe they were expecting something different when they opened the box. Bring it back under a different branding maybe? Just bring it back!",373,0.4462089899529985
11982,11982,Olson,5,"I can't believe this didn't last longer. The cereal pieces had a great crunchy texture that was kind of different from all other cereals... sort of rippled. And the cinnamon taste was way, way better than Cinnamon Toast Crunch or anything else out there.",373,0.4462089899529985
11998,11998,rmurphy3565,5,"(Team Breakfast Member)  I also loved this cereal. Maybe it should have been marketed as an adult product instead of TONY's. I don't care for Frosted Flakes, too sweet. By the way, Kroger offers a cereal close to Krunchers called Cinnamon Swirls. Good amt. of cinnamon, stays crunchy, and not too sweet.",373,0.46710280787722436
12006,12006,don salad,5,It was crunchy and great just like the box said. Bring it Back Bring it Back Bring it Back!!,373,0.4462089899529985
12142,12142,deputydog7d,5,"I wish they'd bring Total Cornflakes back... they were high in vitamins and minerals, tasted great and were super crunchy... unlike all other brands I've tried. Kellogg's Product 19 is the closest thing I've found to Total Cornflakes, but even they are getting harder to find.",451,0.4462089899529985
12172,12172,spongey,5,Unfortunately Total Corn Flakes was discontinued a while back when Total refreshed their line up with those awful lightly sweetened cereals fads of late. These along with Product 19 and Team Flakes were my three favorite cereals... I say were because it appears Product 19 is no longer being stocked in my area any longer.,451,0.13813967718187267
12173,12173,richgrec,5,I love Total Corn flakes without all the sweet crap like fruits etc. that seems to be all that you can buy now days. Do they still make the good stuff in the yellow box?,451,0.13813967718187267
12480,12480,royhobbs7,5,"It is still my favorite cereal. I make it by adding all of the former ingredients (i.e., sugar corn pops, sugar smacks + peanuts). The only difference is that I use honey roasted peanuts these days. It is still the best cereal (in my judgment of taste) ever made. Try it with honey roasted peanuts (adds some additional honey nut sweetness).",895,0.13813967718187267
12606,12606,dollartreeyum,5,"This was my favorite cereal growing up. I remembered it when I just bought a box of 'Crispy Rice' by 'American Breakfast' from Dollar Tree. It has the same level of sweetness and same texture, but it doesn't have the other two grains. I'd love it if someone would make Triples again.",378,0.13813967718187267
12607,12607,Chris5204,5,"Triples was great until they 'improved' it. Before General Mills stopped making it, they kind of ruined it by making it more air puffed. It wasn't as crispy as it had been and I stopped eating it.",378,0.8842030122507006
12630,12630,elmo,5,Triples was an awesome cereal. It made great rice crispy treats too. I miss this cereal. I hope they bring it back.,378,0.8842030122507006
12643,12643,Dave,5,I absolutely loved this cereal and ate it all the time. It had a delicious hint of brown sugar mixed with rice and corn. Far superior to Rice Krispies and the puffs stayed crunchy and didn't get soggy. I was dismayed when I could no longer find it at any store and have missed it ever since. Please General Mills bring back Triples.,378,0.4462089899529985
12646,12646,Kitty,3,"This was actually a very good cereal. The only problem taste wise was one type had a slightly odd taste and the other an even order. Each type brought a different taste. When the three combined it came out a little sweet, a little buttery, and a little bit of that heard to describe nut taste you get from things like Grape-Nuts. The cereal was some how not very suseptible to sogginess. The pieces were a little larger then Rice Krispies, just enough you could snatch a little and eat it dry but not very well ( just not the perfect shape for that). Mostly the negatives were the advertisement. This obviously was not Rice Krispies, it was something different and they should have been proud of it. There was nothing all that appealing in ads to make any target interested at all. Not even a good enough "" This is healthy and it's not sugar coated"". It obviously didn't have a Mascot or anything to draw in kids, but it was good enough that if a child took a bite ( dry or in milk) they would containue eatting on their own. I'm going to give this a 3 because the ads were just that damageing. Something was a little off in the taste that would need to be addressed as well (probably from the baking process). If they bring this back, I would recommend you give it a try.",378,0.13813967718187267
12763,12763,NostalgiaL,2,"This used to be a very good cereal that would stay crunchy for a long time with a great fruit flavor. However, these days the fruit flavor has an off-putting metallic taste just like a tarnished spoon!",379,0.4462089899529985
12900,12900,Warlocke,5,"(Team Breakfast Member)  A great, crunchy, cereal with a delicious taste! No gimmicks, no marshmallows, no rainbow colored nonsense, just one of my all-time favorite cereals. What I wouldn't give to have this stuff back... I think we still have a pile of those free sports bottles around here, somewhere.",129,0.4462089899529985
13043,13043,Joey B,5,I have to agree with most comments. It's really the best tasting cereal I've ever had. It was similar to Reese's but slightly more peanuty and not as sweet. A perfect blend. I wish the companies would be smart enough to bring back the same taste.,133,0.13813967718187267
13068,13068,sumkinda,5,Please put this cereal back on the market. I enjoyed this cereal very much as a child and crave it as an adult. Children today are missing out on one of the best taste the human taste buds could ever experience. If you want to make money brown crunchy gold is the way the truth and the light. pleases!,133,0.4462089899529985
13075,13075,c-loc,5,"They tasted nothing like Reeses Puffs, they had a much more sweeter flavor, they would turn to glue if you left them in the bowl to long, lol.",133,0.13813967718187267
13216,13216,Kestrel,5,"Loved this so much!! When I was little, on Saturdays I'd sit with my dad in the TV room and eat Oat Flakes, best part of my week! Loved them so much, tasty and not horribly sweet like many cereals now. I WOULD EAT THESE OAT FLAKES ALL THE TIME! Please please bring them back, made just the way they were back then.",1167,0.13813967718187267
13251,13251,Gaylen,5,"I loved this cereal and I wish they would make it again. I think probably one reason it didn't survive: It tended to get soggy extremely fast. But that is actually something I liked. I hate that 'stays crunchy in milk' became such a fad with so many cereals. Anyway, I loved the taste, and have never found anything that quite compares.",1167,0.4462089899529985
13275,13275,Mike44,5,"I can't remember liking any cereal more than these oat flakes - including cooked cereal. They were very satisfying and tasted really wholesome. Their slight sweetness combined with their subtle toasty flavor - presumably from the natural oils in the germ or bran - made them irresistable. I've often cynically speculated that the reason I craved them so much was because Post surreptitiously added glutamate to them to excite my postsynaptic neurons. Maybe they stopped making them because they couldn't achieve the same flavor profile without it... wow, what a conspiracy theory.",1167,0.13813967718187267
13305,13305,I.M.Q.T.P.I.,5,"Loved Post Fortified Oats Cereal in the 70's and 80's. I would totally buy it again but - alas - it is no more. Today I picked up a box of Annie's Organic Frosted Oat Flakes. Not the same as Post - but probably about as close as we're going to find. It's crunchy and looks similar, but it is sweeter and lacks the malty undertones of Fortified Oats. It is good - just not as good.",1167,0.46710280787722436
13337,13337,Nan-2,5,"Why was this cereal discontinued. It was the best oat cereal ever. It had a distinct flavor and texture. I have tried all kinds of oat cereal since this went off the market and I have not yet found anything as good. Why, Oh Why did they take it off the market? Please bring it back but please do not sweeten like all these other sweet cereals that all you taste is sugar.",1167,0.13813967718187267
13357,13357,Colleen,5,"I contacted them too. I'm an older gen xer and my mom ate them while pregnant with me. Never found s replacement, but I did substitute with TJ's Heritage flakes. They aren't like oat flakes at all, but they are a good, unsweetened flake. I think it was the malt in oat flakes that made them so good.",1167,0.13813967718187267
13366,13366,NatureMuzic,5,"Yes, ate this everyday! I contacted Post and they gave me the dear John speech. But I told them, ""you try every combination under the sun, this with this, that with that, so why not try bringing back a retro cereal for all us boomers?!"" They said something like their studies don't seem strong enough to warrant it. Yet, I have never known them to even try and sell them in test markets across the States! I also told them that there is no true, simple oat flake on the market, so why not try? There's wheat flakes, corn flakes in many different configurations, but with Honey Bunches of Oats, one can barely taste the oat! And aside from Trader Joe's Toasted Oat Flakes, which have honey and some other sweetener, there is nothing as a pure (Fortified too!) oat flake! Seems an ignorant business move!",1167,0.13813967718187267
13430,13430,ForOatFlakes,5,"There's 242 comments, and now 243, all with 5-star ratings. Why aren't the people from Post reading this or at least posting a comment. Obviously there isn't a cereal company that can duplicate that hearty cereal with just the right crunch and just the right sweetness - just the BEST cereal. Maybe the recipe got lost. Come on Post get your oats back in production so those of us who can remember can feel our oats once again... and those who haven't will finally have a reason to wake up every morning.",1167,0.13813967718187267
13445,13445,teena,5,"As I walk among the fall leaves, I dream of Fortified Oat Flakes cereal Post made when I grew up in the 70s. It was, like a leaf, lighter and thinner than Wheaties, and best of all just slightly sweet somewhat like the pre-sweetened organic wheat cereals I've tried in the 80s. But... NOTHING compares to it especially when it only needed a light dusting of sugar (gotta try that brown sugar suggestion!) to make it palatable to want to eat every breakfast-time and more fulfilling from the let-down sugared ones they have out there now. Come on, do we REALLY need a Reeses chocolate flavored cereal JUST to stuff more than one BRAND on a product as simple as CEREAL?!",1167,0.13813967718187267
13484,13484,oatman,5,"I also loved this cereal. One of the few non-sweet cereals. Post, please bring it back!",1167,0.13813967718187267
13515,13515,Fred,5,"I also ate this cereal as a kid and loved it. The flavor is 100% unlike any of today's cereals!! It had a wonderful oatey/malty/syrupy taste, but was only mildly sweet. This is MY",1167,0.13813967718187267
13551,13551,Missingufof,5,"THIS CEREAL WAS THE BEST!!! It didn't need sugar, it had a sweetness all its own!!! I truly crave this cereal!!! I wish they would bring it back!!!",1167,0.13813967718187267
13553,13553,mattH,0,"This was my favorite cereal. When they stopped making it, I stopped eating breakfast cereal regularly. It had a lot of subtle flavors and was not overly sweetened. I really wish they would bring it back so I could resume my two box a week habit :)",1167,0.13813967718187267
13561,13561,wpath,5,"I ate this cereal almost exclusively when it was available. It had a subtle sweetness without being sugary, and I just loved it even when it got mushy. I'd love for it to be brought back...",1167,0.13813967718187267
13570,13570,Timmy,5,"Post Fortified Oats Flakes was way ahead of it's time. Bring back its delicious taste of oats and malt with a slightly sweet, kind of maple/buckwheat flavor. I have missed and looked for it for many years. Give me a happy ending here.",1167,0.13813967718187267
13575,13575,Cerealist,5,"Why did they stop selling this? I haven't been able to find any cereal as perfect as Fortified Oat Flakes-not too sweet, not too blah. Post should bring it back!",1167,0.13813967718187267
13580,13580,kc,5,"One of my favorites from childhood.... modern oat flakes are to hard and scratchy to eat... these were delicate and YUMMY!! Just sweet enough, but not sugary. Post has brought back some other ""classics"", at least as special editions... wish they would bring this one back too!!",1167,0.13813967718187267
13604,13604,Austin Shirley,0,"This is another enjoyable product of my past that I can no longer enjoy. I loved the perfect taste, just sweet enough. Why this cereal was discontinued is beyond me. Please bring it back!!! Squirrelly Shirley of Austin, TX.",1167,0.13813967718187267
13653,13653,Ruthie,5,"Absolute best ever - just the right balance of everything, not too sweet. I miss it and wish with my whole heart they would bring it back.",1167,0.13813967718187267
13663,13663,Oat Flake Lover,5,"Yes, there is a cereal better than Post Fortified Oat Flakes. It's the original recipe for Post Oat Flakes. Post tinkered with the recipe to make the cereal more crispy in milk, and sacrificed a lot of delicious flavor in return. However, Fortified Oat Flakes comes in at number 2 on my all time list of favorites.",1167,0.8842030122507006
13665,13665,Bernie B,5,"My favorite cereal as a child, which is strange considering there isn't any sugar in it (at least I don't recall it being sweetened).",1167,0.13813967718187267
13791,13791,M.J.S.,2,"I hadn't had Frankenberry in 40 years, but it was on sale for $1 at Dollar Tree. This was NOT the cereal I had as a youngster. Less sweet. Weird texture. I remembered Frankenberry head shapes, not ghost shapes (that's Boo Berry's terrain). I won't bother with the Count Chocula. Hey General Mills, people don't buy these cereals for whole grains. If they want Whole Grains, they'll get some Buc Wheats or something. (Hey, what happened to Buc Wheats?) Post ruined Fruity Pebbles as well. I miss Quake and Rice Krinkles. (and no. Quisp is NOT the same as Quake.)",139,0.13813967718187267
13803,13803,B.S. Now,1,What happened to the powdery oat based cereal I remember from the 70s? This stuff tastes bad. All of the fun sweet cereals I used to love have changed. Bring back the powdery cereal I grew up with!,139,0.13813967718187267
13804,13804,FixItPlease,0,The best comment I see here is in regard to the change from an oat-based cereal to one that is based on corn. The combination of oats and sugar had a much better flavor than the one of corn and corn-based sweetener.,139,0.13813967718187267
13805,13805,quispyjoe,1,(Team Breakfast Member)  The texture is no longer good and the taste is no longer good. The cereal is no longer good. They obviously changed it from the original sweet and tasty cereal. I don't understand - if I wanted a healthy cereal I would buy Grape Nuts. I want sweet and delicious. Who gives a hoot about whole grains. I will never buy this again... I'll just keep my memories.,139,0.13813967718187267
13806,13806,SugarBob,1,"Franken Berry was by far my favorite cereal as a child. My wife texted me that she saw it at the store, and I was thrilled when she bought me a box. Unfortunately, it turns out that it's not at all the same cereal. It uses to be sweet and strawberry flavored and have marshmallows. Now it tastes like the box and I found 6 marshmallows in my whole big bowl. I'm throwing the rest in the garbage. Disappointed++.",139,0.13813967718187267
14403,14403,D.J.,0,"Loved the Frosted Bran Flakes... I see the regular Frosted Flakes... they are so flavorless and sticky-sweet. Kellogg's could probably frost pieces of the cardboard box, and they would be the equivalent to the regular Frosted Flakes. The Frosted Bran Flakes had a nice nutty flavor, and were lightly sweetened, and low in fat and calories, and were awesome... Kellogg's - please bring them back!!",1290,0.13813967718187267
14405,14405,Babyhulk,5,I always loved Post's 40% Bran Flakes back in the day; loved Kellogg's version which didn't require (for me) additional sugar BUT was not as sweet as Frosted Flakes or another 'kiddie' cereal. Miss this cereal and wish it would come back. Glad to see that I'm not the only one that loved and misses it.,1290,0.13813967718187267
14828,14828,Steve-Os,0,These sounded good. Too bad I was too young to eat sweetened cereals back then. I wish I was born earlier in the 80's to try these.,161,0.13813967718187267
15306,15306,SueV,5,"I am missing this really tasty, amazing cereal so much. Nothing seems to be comparable and I am very disappointed that the supermarket shelves seem to be completely full of ""rubbish"" sweet tasting cereals only. Even independent ""health food"" stores do not stock anything to compare with Force Wheat Flakes. Please, someone, start to manufacture and supply these wonderful tasty flakes of goodness again. - Sue",138,0.13813967718187267
15311,15311,shawnbuck,5,"(Team Breakfast Member)  I absolutely agree. I've been eating this cereal ever since childhood (I'm now 55), and it's easily my favorite. Not too sweet, high in fiber, easy to eat and digest, and no artificial ingredients. When I heard that Nestle had discontinued Force (and subsequently closed the factory where it was produced) I e-mailed their customer relations department in August 2012 to register my disappointment. They sent me a letter (along with a",138,0.13813967718187267
15355,15355,kreydathree,5,"(Team Breakfast Member)  I totally agree with just about all of the comments made about Nestle's appalling ideas about ""sales success dominated attitudes"" to this one and only real cereal. It is the only normal cereal which diabetics can eat safely. None of the hundreds of other sweet things... ""sugar coated honey frosted flakey"" things are possible. We need - in fact the Nation needs - a safe cereal. FORCE! Like the Phil72, I have been eating Force for many many years. BRING IT BACK NESTLE... you should be more responsible to your customers... children's desires aren't the only ones and profit isn't the only ""force"" in life. Your good name is suffering! Sainsburys! Waitrose! Tesco! come on, use YOUR weight to help we lovers of FORCE. - Kreydathree",138,0.13813967718187267
15368,15368,Mel,4,"This was my favorite cereal. It was tasty, crunchy and made from wheat grown by British Farmers.",138,0.4462089899529985
15828,15828,Moms Fav,5,My mom's favorite cereal/sweet snack. lol. Then it disappeared! They get you hooked and then it's gone ;-),1279,0.13813967718187267
16229,16229,jud1,5,"This cereal is the best! I make a snack mix out of mini chex, dry roasted peanuts, and dried sweet cranberries (Craisins). But, I cannot find it anymore in the grocery stores in my area. I live in central Wisconsin.",147,0.13813967718187267
16845,16845,SZA,3,"This cereal does not taste the same as it did when I was a kid back in the 80s. It is nothing special now, whereas back in the 80s it was definitely one of my favorites! The pieces seemed heartier and probably sweeter back then. Having said that, I will say that it made an amazing ""bedside cracker"" when I was in my 1st trimester of pregnancy. They always say you should eat Saltine crackers to help combat morning sickness, but the thought of munching Saltines first thing in the AM made me feel even sicker. Golden Grahams hit the spot, though! They were nice and sweet and crunchy. I always had a little Tupperware container of them by my bed for about the first 6 weeks of my pregnancy. :)",168,0.46710280787722436
16857,16857,Tina Scott,5,"Oh those Golden Grahams... Oh those Golden Grahams.... Crispy, crunchy, graham cereal... a brand new breakfast treat...",168,0.4462089899529985
17327,17327,Don Wilson,5,"Friends, have you ever found yourself rushing out in the morning because you weren't hungry, or didn't think you had the time? You can't do a man-sized job on a bird-sized breakfast, you know. Nutrition experts say that morning is the time when we should stoke up, and get at least 1/4 of our daily nourishment. Nutrition experts also recommend a whole grain cereal, and that's Grape Nuts and Grape Nuts Flakes. Both are Basic 7 foods, outstanding in both their whole grain nourishment and their zesty crispness. So, eat a good breakfast, do a better job, with those toasty-brown, malty rich, sweet-as-a-nut Grape Nuts or Grape Nuts Flakes, for extra swell eating!",175,0.13813967718187267
17337,17337,mobygrapenut,5,"(Team Breakfast Member)  Been loving those crunchy things since I was a little kid foraging around in my grandma's pantry for illicit snacks. Back then the ads said ""They fill you up, not out"". In the early 70s, Ewell Gibbons pitched them, saying that the reminded him of wild hickory nuts. From my teens to early twenties, they became a staple food. Then, Post began the ""Are you good enough for Grape Nuts"" campaign. I found that so ridiculous that I quit eating them until a couple of months ago. I've been really enjoying them.",175,0.4462089899529985
17338,17338,Sheila D.,5,"I've been eating Grape-Nuts for a long time, since I was a teenager fifty years ago. I use a small bowl, Splenda and unsweetened soy milk when I want a snack that is filling but isn't too sweet. It does have a mild laxative effect but I think that's a good thing.",175,0.13813967718187267
17341,17341,Royce,0,Worst cereal ever. It's too crunchy on minute and then to soggy the next. I'll never understand how it's so popular.,175,0.4462089899529985
17351,17351,Mix Master,4,"Try Grape-nuts mixed with Honey Smacks or any sweetened puffed wheat, really good!!!!!",175,0.13813967718187267
17680,17680,PeruAlonso,5,"(Team Breakfast Member)  The honey, sweet crunch of Golden Crisp makes it one of my Top 10 Favorite Breakfast Cereals.",167,0.13813967718187267
17681,17681,Mark N,5,"I did a taste test between Golden Crisp and Honey Smacks. Golden Crisp is much sweeter, with a better taste.",167,0.13813967718187267
18004,18004,flight777,5,"Grape Nuts Flakes is one of my top 3 favorite cereals of all time! It's simple and more nutrition-oriented than most but the flavor defies the ingredients. Even though it has a relatively low sugar content, I have never needed to add any sweetener. Apparently the way it's made produces a unique sweetening effect that is also present (but not as pronounced) in regular Grape Nuts. I have eaten this cereal for 30+ years and never tire of it - though I do switch around what I eat for variety. I was sad to see Walmart stop carrying Grape Nuts Flakes last year (2017) here in Oregon. The only place I've been able to buy it lately is WinCo. Walmart, please bring this cereal back! And please Post, never discontinue this product! It is one of the few great tasting, healthier cereals of all time! David L.",176,0.13813967718187267
